Name_Ext_Mtd,Con_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACC,CON_TYPE_ACC,CON_FIELD_ACC,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELE,CON_PACKAGE,LOC_Extracted_Method,Num_local,Num_Literal,Num_Invocation,Num_If,Num_Conditional,Num_Switch,Num_Var_Ac,Num_Type_Ac,Num_Field_Ac,Num_Assign,Num_Typed_Ele,Num_Package,ratio_LOC,Ratio_Variable_Access,Ratio_Variable_Access2,VarAc_Cohesion,VarAc_Cohesion2,Ratio_Field_Access,Ratio_Field_Access2,Field_Cohesion,Field_Cohesion2,Ratio_Invocation,Invocation_Cohesion,Ratio_Type_Access,Ratio_Type_Access2,TypeAc_Cohesion,TypeAc_Cohesion2,Ratio_Typed_Ele,TypedEle_Cohesion,Ratio_Package,Ratio_Package2,Package_Cohesion,Package_Cohesion2
rawGetGrammar,8,3,1,6,0,0,0,5,5,1,0,1,28,48,10,2,1,6,0,0,0,6,5,1,2,29,45,0.5555555555555556,0.8,0.0,0.75,0.0,0.5,0.0,0.25,0.0,1.0,0.25,0.5714285714285714,0.0,0.5,0.0,1.0,0.25,0.5555555555555556,0.509090909090909,0.5,1.0
writeLexerTestFile,5,2,1,5,0,0,0,9,6,1,0,0,26,80,4,1,1,3,0,1,0,5,2,1,0,54,66,0.4444444444444444,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
locateRuntime,27,5,1,11,2,0,0,17,11,7,0,0,78,109,13,3,1,7,1,0,0,6,2,0,2,27,42,0.325,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,1.0,0.24299065420560748,0.5,1.0
locateRuntime,58,12,1,29,5,1,0,48,30,21,0,3,203,317,13,3,1,7,1,0,0,6,2,0,2,27,42,0.18309859154929578,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,1.0,0.11206896551724138,0.5,1.0
execModule,5,2,1,5,0,0,0,9,6,1,0,0,26,80,60,12,1,29,5,1,0,48,30,21,3,217,317,0.9230769230769231,1.0,1.0,0.36363636363636365,0.2727272727272727,1.0,1.0,0.36363636363636365,0.09090909090909091,1.0,0.2727272727272727,1.0,0.8636363636363636,0.36363636363636365,0.8181818181818182,1.0,0.36363636363636365,1.0,0.782608695652174,0.5454545454545454,0.8181818181818182
writeLexerTestFile,13,2,1,9,2,0,0,14,10,3,0,1,47,103,4,1,1,3,0,1,0,5,2,1,0,56,68,0.23529411764705882,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0
execTest,13,2,1,9,2,0,0,14,10,3,0,1,47,103,19,8,1,13,0,0,0,18,8,4,1,59,100,0.59375,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.4,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.8888888888888888,0.3333333333333333,0.3333333333333333
execTest,5,1,0,3,1,0,0,4,2,0,0,1,17,18,19,8,1,13,0,0,0,18,8,4,1,59,100,0.7916666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.8,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333
rawExecRecognizer,3,1,1,4,0,0,0,11,5,1,0,0,23,134,9,0,1,4,1,0,0,7,5,1,1,27,64,0.75,1.0,0.0,0.25,0.0,1.0,0.0,0.25,0.0,1.0,0.25,0.7142857142857143,0.0,1.0,0.0,1.0,0.5,0.65625,0.0,1.0,0.0
execRecognizer,7,0,1,4,1,0,0,7,5,1,0,1,23,64,7,1,1,3,1,0,0,4,2,0,1,19,18,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.0,0.5,0.0,1.0,0.5,0.25,0.0,0.5,0.0
locateTool,26,10,1,17,1,0,0,23,8,4,0,3,90,143,8,2,1,1,1,0,0,6,0,0,0,19,38,0.23529411764705882,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.14285714285714285,0.12,0.6666666666666666,0.3333333333333333
writeLexerTestFile,5,2,1,6,0,0,0,9,6,1,0,0,27,82,4,1,1,4,0,1,0,5,2,1,0,55,68,0.4444444444444444,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
execModule,5,2,1,6,0,0,0,9,6,1,0,0,27,82,29,8,1,22,2,0,0,28,8,7,2,88,141,0.8529411764705882,1.0,1.0,0.2,0.2,1.0,1.0,0.2,0.2,1.0,0.2,1.0,0.6666666666666666,0.2,0.8,1.0,0.2,1.0,0.9166666666666666,0.2,0.6
locateRuntime,19,6,1,13,2,0,0,17,10,3,0,2,64,114,11,3,1,5,2,0,0,5,1,0,0,24,38,0.36666666666666664,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,1.0,0.3484848484848485,0.5,0.8333333333333334
rawGenerateAndBuildRecognizer,5,2,1,6,0,0,0,9,6,1,0,0,27,82,6,1,1,3,1,0,0,5,2,0,0,16,47,0.5454545454545454,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.75,0.3333333333333333,0.6666666666666666
rawGenerateAndBuildRecognizer,4,1,1,6,0,0,0,13,6,1,0,0,28,165,6,1,1,3,1,0,0,5,2,0,0,16,47,0.6,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.75,0.3333333333333333,0.6666666666666666
locateGo,12,5,1,12,1,0,0,13,2,1,0,0,43,67,10,2,1,3,2,0,0,7,2,0,1,27,33,0.45454545454545453,1.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.6,0.44285714285714284,0.0,1.0,0.0
locateGo,27,8,1,22,2,0,0,28,8,7,0,2,85,139,10,2,1,3,2,0,0,7,2,0,1,27,33,0.2702702702702703,1.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.2,0.3333333333333333,0.0,0.2,0.0,1.0,0.6,0.30392156862745096,0.0,1.0,0.0
cacheGoRuntime,19,6,1,13,2,0,0,17,10,3,0,2,64,114,14,5,1,12,1,0,0,13,2,1,0,43,68,0.42424242424242425,1.0,1.0,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.0,0.09090909090909091,0.0,1.0,0.09090909090909091,0.2857142857142857,0.0,0.18181818181818182,0.0,1.0,0.36363636363636365,1.0,0.4880952380952381,0.36363636363636365,0.8181818181818182
writeLexerTestFile,6,2,1,6,0,0,0,9,7,1,0,0,28,84,4,1,1,3,0,1,0,5,2,1,0,42,54,0.4,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0
rawExecRecognizer,3,1,1,4,0,0,0,12,5,1,0,0,24,144,9,0,1,4,1,0,0,8,5,1,1,29,71,0.75,1.0,0.0,0.25,0.0,1.0,0.0,0.25,0.0,1.0,0.25,0.7142857142857143,0.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.0,1.0,0.0
execClass,6,2,1,6,0,0,0,9,7,1,0,0,28,84,66,17,1,39,5,0,0,56,21,15,4,187,298,0.9166666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333
execClass,7,0,1,4,1,0,0,8,5,1,0,1,25,71,66,17,1,39,5,0,0,56,21,15,4,187,298,0.9041095890410958,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666
execStartRule,2,2,0,2,0,0,0,6,2,0,0,0,12,59,11,3,1,5,0,0,0,12,1,1,3,29,64,0.8461538461538461,1.0,0.0,0.4,0.0,1.0,0.0,0.2,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.4,1.0,0.0,0.6,0.0
compile,6,2,1,6,0,0,0,9,7,1,0,0,28,84,18,9,1,9,0,0,0,21,8,6,0,70,125,0.75,1.0,1.0,0.3,0.2,1.0,0.6666666666666666,0.1,0.2,1.0,0.1,1.0,0.5555555555555556,0.1,0.2,1.0,0.3,1.0,1.0,0.6,0.5
compile,22,5,1,17,5,0,0,27,4,0,0,0,80,202,18,9,1,9,0,0,0,21,8,6,0,70,125,0.45,1.0,1.0,0.3,0.2,1.0,0.0,0.2,0.0,1.0,0.1,1.0,0.8333333333333334,0.1,0.2,1.0,0.3,1.0,1.0,0.6,0.5
execModule,8,2,1,6,1,0,0,11,6,1,0,1,33,86,30,9,1,22,2,0,0,30,10,8,2,100,161,0.7894736842105263,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,1.0,0.5945945945945946,0.5,0.8333333333333334
writeLexerTestFile,8,2,1,6,1,0,0,11,6,1,0,1,33,86,4,1,1,3,0,1,0,5,2,1,0,48,60,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
locateRuntime,28,9,1,22,2,0,0,30,10,8,0,2,94,159,10,2,1,7,2,0,0,4,2,0,0,23,36,0.2631578947368421,1.0,1.0,0.6,0.2,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.2,0.0,1.0,0.6,1.0,0.2169811320754717,0.8,1.0
locateNodeJS,28,9,1,22,2,0,0,30,10,8,0,2,94,159,10,2,1,3,2,0,0,4,2,0,0,21,23,0.2631578947368421,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.3333333333333333,0.0,0.2,0.0,1.0,0.2,0.1941747572815534,0.0,1.0,0.0
locateRuntime,25,10,1,24,1,0,0,27,7,4,0,1,85,151,10,2,1,7,2,0,0,6,2,0,0,29,50,0.2857142857142857,1.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.2,0.0,1.0,0.6,1.0,0.0,0.8,0.0
execModule,5,2,1,5,0,0,0,9,6,1,0,0,26,80,27,10,1,24,1,0,0,27,7,4,1,88,152,0.84375,1.0,0.5,0.5,0.125,1.0,1.0,0.125,0.125,1.0,0.125,1.0,1.0,0.125,0.125,1.0,0.5,1.0,0.4642857142857143,0.625,0.625
locatePython,25,10,1,24,1,0,0,27,7,4,0,1,85,151,11,3,1,7,2,0,0,8,4,0,1,38,51,0.3055555555555556,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.47368421052631576,0.3,0.3333333333333333,1.0
rawExecRecognizer,3,1,1,4,0,0,0,12,5,1,0,0,24,124,9,0,1,4,1,0,0,8,5,1,1,28,69,0.75,1.0,0.0,0.25,0.0,1.0,0.0,0.25,0.0,1.0,0.25,0.7142857142857143,0.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.0,1.0,0.0
writeLexerTestFile,7,2,1,7,0,0,0,9,8,1,0,0,29,85,4,1,1,3,0,1,0,5,2,1,0,56,68,0.36363636363636365,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
stripLeftRecursion,18,8,0,14,1,1,0,33,8,3,0,5,79,127,18,5,1,17,3,0,0,29,2,7,3,77,92,0.5,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.2222222222222222,0.0,0.14285714285714285,0.0,1.0,0.42857142857142855,1.0,0.3018867924528302,0.2857142857142857,0.42857142857142855
stripLeftRecursion,14,7,0,11,1,1,0,26,5,3,0,3,63,105,18,5,1,17,3,0,0,29,2,7,3,77,92,0.5625,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.3333333333333333,0.0,0.14285714285714285,0.0,1.0,0.42857142857142855,1.0,0.3902439024390244,0.2857142857142857,0.42857142857142855
nextPrecedence,18,8,0,14,1,1,0,33,8,3,0,5,79,127,6,1,1,2,1,0,0,6,3,2,0,17,17,0.25,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.2222222222222222,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.2653061224489796,0.3333333333333333,0.6666666666666666
addPrecedenceArgToRules,18,8,0,14,1,1,0,33,8,3,0,5,79,127,15,6,1,7,2,0,0,16,5,2,0,46,74,0.45454545454545453,1.0,0.0,0.75,0.0,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.75,1.0,0.7142857142857143,0.25,0.5
addPrecedenceArgToRules,9,5,0,8,0,1,0,19,5,1,0,3,47,71,15,6,1,7,2,0,0,16,5,2,0,46,74,0.625,1.0,0.0,0.75,0.0,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.75,1.0,0.8333333333333334,0.25,0.5
parseArtificialRule,52,16,1,34,3,0,0,84,17,16,0,12,192,365,19,7,1,8,0,0,0,23,5,3,2,57,107,0.2676056338028169,1.0,1.0,0.3333333333333333,0.1111111111111111,0.5,0.4,0.1111111111111111,0.2222222222222222,1.0,0.1111111111111111,1.0,0.15384615384615385,0.1111111111111111,0.2222222222222222,1.0,0.3333333333333333,0.9565217391304348,0.9166666666666666,0.6666666666666666,0.7777777777777778
setAltASTPointers,52,16,1,34,3,0,0,84,17,16,0,12,192,365,17,8,1,11,0,0,0,28,1,0,6,64,79,0.2463768115942029,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,0.36363636363636365,0.2621359223300971,0.3333333333333333,0.5
checkRange,8,4,0,9,0,0,0,18,4,0,0,2,38,80,17,1,1,10,4,0,0,16,9,0,2,52,58,0.68,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.5,0.0,1.0,0.6666666666666666,1.0,0.4782608695652174,0.5,0.5
getSetFromCharSetLiteral,5,3,0,4,0,0,0,10,1,0,0,1,21,47,39,9,1,25,5,0,0,62,17,0,4,161,135,0.8863636363636364,1.0,0.7,0.7,0.4,0.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.3,0.0,1.0,0.7,1.0,1.0,0.2,0.3
getLexerActionIndex,8,6,0,4,0,0,0,14,2,1,0,1,30,53,8,1,1,4,1,0,0,12,4,4,1,28,67,0.5,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.9230769230769231,0.6666666666666666,1.0
createLexerAction,15,2,1,17,3,0,0,21,11,1,0,0,66,135,40,9,1,22,11,0,0,40,8,3,0,129,237,0.7272727272727273,1.0,0.2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.625,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,0.9166666666666666,0.6666666666666666,1.0
createLexerAction,13,2,1,14,3,0,0,16,11,1,0,0,56,97,40,9,1,22,11,0,0,40,8,3,0,129,237,0.7547169811320755,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.625,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.9565217391304348,0.6666666666666666,1.0
getTokenType,5,3,0,5,0,0,0,11,3,1,0,1,25,53,8,1,0,5,1,0,0,7,3,2,2,20,22,0.6153846153846154,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.4,0.3333333333333333,0.3333333333333333
"_createATN",33,11,1,18,4,1,0,49,24,25,1,0,121,235,15,6,1,6,0,0,0,11,6,0,0,39,65,0.3125,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.21052631578947367,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.19318181818181818,0.6666666666666666,0.6666666666666666
addEOFTransitionToStartRules,33,11,1,18,4,1,0,49,24,25,1,0,121,235,13,5,1,4,1,0,0,12,4,5,0,35,38,0.2826086956521739,1.0,1.0,0.25,0.5,1.0,0.5,0.25,0.25,1.0,0.25,1.0,0.15789473684210525,0.25,0.5,1.0,0.25,1.0,0.5,0.25,0.25
rulePostamble,12,4,0,9,0,0,0,20,9,6,0,5,54,102,5,2,0,2,0,0,0,8,2,2,1,17,48,0.29411764705882354,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0
parserFile,8,4,0,8,0,0,0,11,6,2,0,1,30,54,5,2,0,2,0,0,0,7,2,2,1,16,29,0.38461538461538464,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.4166666666666667,0.3333333333333333,1.0
buildNormalRuleFunction,62,26,1,40,6,0,0,88,12,8,0,4,209,364,14,4,1,9,0,0,0,20,9,6,5,59,107,0.18421052631578946,1.0,1.0,0.25,0.125,1.0,0.14285714285714285,0.25,0.125,1.0,0.125,1.0,0.5,0.125,0.5,1.0,0.25,1.0,0.4868421052631579,0.25,0.875
rule,21,5,0,12,3,0,0,30,11,3,0,1,65,158,5,2,0,2,0,0,0,7,2,2,1,16,29,0.19230769230769232,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.25,0.3333333333333333,0.6666666666666666
parser,8,4,0,8,0,0,0,11,6,2,0,1,30,54,5,2,0,2,0,0,0,7,2,2,1,16,29,0.38461538461538464,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.35135135135135137,0.3333333333333333,0.6666666666666666
getTokenTypeAsTargetLabel,7,3,1,9,1,0,0,9,4,2,0,0,30,51,6,1,0,3,1,0,0,5,2,0,0,11,23,0.46153846153846156,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.37142857142857144,0.3333333333333333,1.0
getTokenTypeAsTargetLabel,10,1,1,7,3,0,0,11,5,4,0,0,29,51,6,1,0,3,1,0,0,5,2,0,0,11,23,0.375,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0
getText,3,3,1,3,0,0,0,8,4,4,0,0,22,30,4,1,1,2,0,0,0,5,2,1,1,13,24,0.5714285714285714,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5714285714285714,0.3333333333333333,1.0
getText,10,5,1,6,1,0,0,29,8,12,0,1,57,73,4,1,1,2,0,0,0,5,2,1,1,13,24,0.2857142857142857,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0
setScale,21,3,0,8,0,0,0,7,6,2,0,1,36,60,6,0,1,1,1,0,0,4,2,1,2,14,9,0.2222222222222222,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.36,0.0,1.0,0.0
getWidth,7,0,0,18,0,0,0,20,6,6,0,0,45,77,5,3,1,3,0,0,0,10,4,6,0,27,37,0.4166666666666667,1.0,0.8,0.25,0.75,1.0,0.0,0.75,0.0,1.0,0.25,1.0,0.0,0.75,0.0,1.0,0.75,0.5714285714285714,0.3888888888888889,0.75,0.5
getScaledTreeSize,5,0,0,7,1,0,0,0,6,0,0,0,15,23,4,1,0,3,0,0,0,9,3,5,1,23,28,0.4444444444444444,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.7333333333333333,0.3333333333333333,0.6666666666666666
paint,39,7,1,28,2,0,0,34,8,5,0,0,98,173,12,2,1,9,1,0,0,14,9,6,0,41,75,0.23529411764705882,1.0,1.0,0.2857142857142857,0.14285714285714285,1.0,0.0,0.14285714285714285,0.0,1.0,0.14285714285714285,1.0,0.8333333333333334,0.2857142857142857,0.42857142857142855,1.0,0.2857142857142857,1.0,0.5581395348837209,0.42857142857142855,0.7142857142857143
splitDecls,8,4,0,5,1,0,0,10,2,0,0,0,24,80,4,1,1,1,0,0,0,4,1,0,0,11,46,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.8333333333333334,0.0,1.0,0.0
getImportedVocabFile,61,17,1,28,5,0,0,72,18,12,0,8,183,260,8,2,1,2,1,0,0,16,6,10,1,36,52,0.11594202898550725,1.0,1.0,0.6,0.2,1.0,0.375,0.2,0.6,1.0,0.2,1.0,0.375,0.2,0.6,1.0,0.6,0.5,0.3793103448275862,0.4,0.6
checkNumPrequels,7,4,0,4,1,0,0,8,4,0,0,0,22,52,15,3,1,12,3,0,0,22,2,6,0,59,156,0.6818181818181818,1.0,1.0,0.8,0.2,1.0,0.0,0.2,0.0,1.0,0.2,1.0,0.0,0.2,0.0,1.0,0.6,1.0,0.0,1.0,0.0
checkActionRedefinitions,7,1,0,8,1,0,0,15,11,13,0,0,37,68,26,5,1,12,4,0,0,28,6,6,5,71,128,0.7878787878787878,1.0,1.0,0.2,0.2,1.0,0.3333333333333333,0.2,0.4,1.0,0.2,1.0,0.35714285714285715,0.2,0.4,1.0,0.2,0.9591836734693877,0.3695652173913043,0.6,0.6
getNonImportDependenciesFileList,12,5,0,5,2,0,0,11,4,3,0,0,29,59,14,4,1,3,2,0,0,15,4,6,2,39,64,0.5384615384615384,1.0,1.0,0.25,0.25,1.0,0.5,0.25,0.25,1.0,0.25,1.0,0.5,0.25,0.5,1.0,0.25,1.0,0.7037037037037037,0.25,0.75
getDependenciesFileList,5,1,1,7,0,0,0,7,5,3,0,0,24,48,14,5,1,5,2,0,0,11,4,3,0,33,61,0.7368421052631579,1.0,1.0,0.6,0.2,1.0,0.5,0.2,0.2,1.0,0.2,0.5,0.0,0.6,0.0,1.0,0.6,1.0,0.8888888888888888,0.2,1.0
getReportFormat,28,7,1,15,5,0,0,33,4,4,0,4,83,140,4,1,1,3,0,0,0,4,1,1,0,12,22,0.125,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.25,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.17543859649122806,0.0,1.0,0.0
verifyFormat,28,4,1,20,6,0,0,28,19,9,0,4,107,149,15,1,1,6,3,0,0,13,9,9,3,54,54,0.3488372093023256,1.0,1.0,0.8,0.6,1.0,0.6,0.6,0.6,1.0,0.2,1.0,0.2727272727272727,0.6,0.6,1.0,0.8,1.0,0.5,0.6,0.6
getRuleNames,12,3,1,12,2,0,0,13,11,5,0,0,49,93,7,2,0,3,0,0,0,8,4,3,1,22,40,0.3684210526315789,1.0,1.0,0.75,0.5,1.0,0.0,0.5,0.0,1.0,0.25,1.0,0.375,0.25,0.75,1.0,0.75,0.53125,0.0,1.0,0.0
getRuleNames,5,2,1,6,1,0,0,5,7,2,0,0,25,43,7,2,0,3,0,0,0,8,4,3,1,22,40,0.5833333333333334,1.0,1.0,0.75,0.5,1.0,0.0,0.5,0.0,1.0,0.25,1.0,0.6,0.25,0.75,1.0,0.75,1.0,0.8095238095238095,0.25,1.0
getGrammarAncestors,15,5,1,10,2,0,0,15,8,4,0,2,50,81,12,3,1,2,1,0,0,9,3,2,1,27,39,0.4444444444444444,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,0.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.3,0.0,0.5,0.0,1.0,0.16666666666666666,0.6666666666666666,0.5166666666666667,0.5,1.0
setChannelNameForValue,7,1,0,4,1,0,0,13,6,4,0,1,27,54,8,1,1,4,2,0,0,10,5,4,0,29,44,0.5333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0
setTokenForType,7,1,0,4,1,0,0,13,6,4,0,1,27,54,11,1,1,5,3,0,0,13,6,5,0,39,52,0.6111111111111112,1.0,1.0,0.75,0.25,1.0,1.0,0.75,0.25,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.75,1.0,0.5277777777777778,0.25,1.0
