Name_Ext_Mtd,Con_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACC,CON_TYPE_ACC,CON_FIELD_ACC,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELE,CON_PACKAGE,LOC_Extracted_Method,Num_local,Num_Literal,Num_Invocation,Num_If,Num_Conditional,Num_Switch,Num_Var_Ac,Num_Type_Ac,Num_Field_Ac,Num_Assign,Num_Typed_Ele,Num_Package,ratio_LOC,Ratio_Variable_Access,Ratio_Variable_Access2,VarAc_Cohesion,VarAc_Cohesion2,Ratio_Field_Access,Ratio_Field_Access2,Field_Cohesion,Field_Cohesion2,Ratio_Invocation,Invocation_Cohesion,Ratio_Type_Access,Ratio_Type_Access2,TypeAc_Cohesion,TypeAc_Cohesion2,Ratio_Typed_Ele,TypedEle_Cohesion,Ratio_Package,Ratio_Package2,Package_Cohesion,Package_Cohesion2
execRecognizer,12,1,1,5,2,0,0,10,5,1,0,2,34,67,2,0,1,1,0,0,0,1,1,0,0,5,11,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.5,0.0,1.0,0.0,0.16666666666666666,0.0,0.5,0.0
locateTool,32,10,1,15,2,0,0,28,6,3,0,3,95,155,2,1,1,2,0,0,0,1,1,1,0,11,19,0.058823529411764705,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
writeLexerTestFile,5,2,1,5,0,1,0,9,4,1,0,0,64,108,4,1,1,4,0,0,0,3,3,1,0,15,23,0.4444444444444444,1.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0
rawGenerateAndBuildRecognizer,9,1,1,7,1,0,0,11,6,1,0,0,30,89,2,1,1,1,0,0,0,0,1,0,0,5,7,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.3333333333333333,0.0,1.0,0.0,0.15789473684210525,0.0,0.3333333333333333,0.0
rawGenerateAndBuildRecognizer,6,1,1,4,1,0,0,5,3,0,0,0,17,51,4,0,1,4,0,0,0,9,4,1,0,20,104,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
locateGo,20,6,1,13,3,0,0,19,3,1,0,1,62,89,2,0,1,1,0,0,0,1,0,0,0,5,7,0.09090909090909091,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.05714285714285714,0.0,1.0
locateGo,35,9,1,23,4,0,0,34,8,6,0,3,105,162,2,0,1,1,0,0,0,1,1,1,0,4,6,0.05405405405405406,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.2,0.0,1.0,0.0,0.09090909090909091,0.0392156862745098,0.0,1.0
writeLexerTestFile,4,2,1,3,0,1,0,7,4,1,0,0,46,83,6,1,1,5,0,0,0,5,4,1,0,22,36,0.6,1.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.75,0.0,1.0,0.0
rawExecRecognizer,10,1,1,6,1,0,0,14,8,2,0,1,38,141,2,0,1,1,0,0,0,1,1,0,0,5,11,0.16666666666666666,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.14285714285714285,0.0,1.0,0.0,1.0,0.25,0.12121212121212122,0.0,1.0,0.0
execClass,70,18,1,43,5,0,0,63,26,15,0,4,202,364,2,0,0,1,0,0,0,2,1,1,0,4,7,0.027777777777777776,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.125,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.027777777777777776,0.0,0.6666666666666666,0.0
execStartRule,11,5,0,4,0,0,0,13,2,1,0,2,31,89,2,0,0,2,0,0,0,3,0,0,1,6,18,0.15384615384615385,0.5,0.3333333333333333,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.3333333333333333,0.0,0.6,0.0
compile,21,9,1,12,0,0,0,24,9,3,0,0,66,160,3,2,1,2,0,0,0,6,5,4,0,28,44,0.125,1.0,0.5,0.1,0.2,1.0,0.3333333333333333,0.1,0.2,1.0,0.1,1.0,0.0,0.1,0.0,1.0,0.1,0.4166666666666667,0.16666666666666666,0.5,0.5
compile,38,13,1,22,5,0,0,45,11,6,0,0,137,308,2,0,0,1,0,0,0,1,0,0,0,2,3,0.05,0.3333333333333333,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.1,0.08571428571428572,0.0,0.6,0.0
locateRuntime,36,10,1,27,4,0,0,32,10,7,0,2,109,183,2,0,0,1,0,0,0,2,1,1,0,4,7,0.05263157894736842,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.08,0.04716981132075472,0.0,1.0
locateNodeJS,11,3,1,4,2,0,0,4,3,0,0,0,24,28,27,7,1,20,2,0,0,30,8,8,2,91,151,0.7105263157894737,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7142857142857143,0.0,0.2,1.0,0.0,1.0,0.7864077669902912,0.0,1.0
locateRuntime,30,11,1,27,2,0,0,29,7,3,0,0,98,182,5,0,1,3,1,0,0,4,1,1,1,12,14,0.14285714285714285,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.2,0.0,1.0,0.0,0.375,0.0,0.0,0.0
execModule,30,11,1,27,1,0,0,34,11,4,0,0,101,215,2,0,0,1,0,0,0,2,1,1,1,6,9,0.0625,1.0,0.0,0.125,0.0,1.0,0.0,0.125,0.0,0.5,0.125,0.14285714285714285,0.0,0.5,0.0,1.0,0.125,0.16666666666666666,0.10714285714285714,0.125,0.625
locatePython,34,12,1,29,3,0,0,33,9,3,0,2,113,190,2,0,0,1,0,0,0,2,1,1,0,4,7,0.05555555555555555,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.0,0.05555555555555555,0.045454545454545456,0.5,1.0
rawExecRecognizer,10,1,1,6,1,0,0,14,8,2,0,1,37,129,2,0,1,1,0,0,0,1,1,0,0,5,11,0.16666666666666666,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.14285714285714285,0.0,1.0,0.0,1.0,0.25,0.12121212121212122,0.0,1.0,0.0
writeLexerTestFile,6,2,1,6,0,0,0,6,6,1,0,0,23,59,5,1,1,3,0,1,0,6,3,1,0,58,76,0.45454545454545453,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0
stripLeftRecursion,34,12,0,28,4,1,0,59,9,10,0,8,146,202,2,0,0,2,0,0,0,2,0,0,0,4,9,0.05555555555555555,1.0,0.2,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.018867924528301886,0.0,0.42857142857142855,0.0
stripLeftRecursion,30,11,0,25,4,1,0,52,6,10,0,6,130,180,2,0,0,2,0,0,0,2,0,0,0,4,9,0.0625,1.0,0.2,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.024390243902439025,0.0,0.42857142857142855,0.0
nextPrecedence,20,8,0,11,2,1,0,30,9,3,0,3,73,106,4,0,0,4,0,0,0,8,1,2,2,18,33,0.16666666666666666,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333
addPrecedenceArgToRules,1,0,0,1,0,0,0,3,1,1,0,0,5,14,32,14,1,19,3,1,0,43,11,4,4,120,180,0.9696969696969697,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.875,0.25,0.25,1.0,0.0,1.0,1.0,0.25,0.25
addPrecedenceArgToRules,21,10,0,13,2,1,0,28,7,2,0,2,74,115,3,1,1,1,0,0,0,4,2,1,0,12,20,0.125,1.0,0.0,0.25,0.0,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.0,0.25,0.0
parseArtificialRule,69,22,1,38,3,0,0,99,18,15,0,14,229,435,2,0,1,3,0,0,0,6,3,4,0,15,25,0.028169014084507043,1.0,0.5,0.0,0.1111111111111111,1.0,0.5,0.0,0.1111111111111111,1.0,0.0,1.0,0.15384615384615385,0.0,0.2222222222222222,1.0,0.0,0.5,0.25,0.1111111111111111,0.2222222222222222
setAltASTPointers,67,24,1,42,3,0,0,106,17,15,0,18,244,417,2,0,1,2,0,0,0,4,0,1,0,8,12,0.028985507246376812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02040816326530612,0.009708737864077669,0.0,0.5
checkRange,22,5,1,15,4,0,0,27,9,0,0,3,73,108,3,0,1,3,0,0,0,3,3,0,1,11,13,0.12,0.5,0.2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0
getSetFromCharSetLiteral,41,11,1,27,5,0,0,69,17,0,0,5,170,167,3,0,1,1,0,0,0,2,0,0,0,5,3,0.06818181818181818,0.125,0.1,0.1,0.4,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.1,0.08571428571428572,0.0,0.6,0.0
getLexerActionIndex,14,6,0,6,1,0,0,22,4,4,0,2,45,93,2,0,0,1,0,0,0,3,1,1,0,6,17,0.125,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.25,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.25,0.16666666666666666,0.6666666666666666,0.6666666666666666
createLexerAction,50,9,1,36,13,0,0,56,17,4,0,0,175,331,5,1,1,2,1,0,0,3,1,0,0,11,18,0.09090909090909091,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.125,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.2,0.07291666666666667,0.6666666666666666,1.0
createLexerAction,50,8,1,32,14,0,0,52,17,4,0,0,166,293,3,2,0,3,0,0,0,3,1,0,0,10,25,0.05660377358490566,0.5,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.125,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.2,0.078125,0.6666666666666666,1.0
getTokenType,11,3,0,7,1,0,0,13,5,2,0,3,32,56,2,0,0,1,0,0,0,3,0,0,0,5,8,0.15384615384615385,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4117647058823529,0.0,0.0
addEOFTransitionToStartRules,44,16,1,18,5,1,0,53,25,25,1,0,137,238,2,0,1,3,0,0,0,8,2,5,0,16,32,0.043478260869565216,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,0.5,0.0,1.0,0.0,0.5,0.2,0.0,0.25
parserFile,11,5,0,7,0,0,0,14,6,4,0,2,34,62,2,0,0,1,0,0,0,2,1,0,0,5,9,0.15384615384615385,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.6666666666666666,0.0,1.0,0.0,0.375,0.125,0.0,1.0
buildNormalRuleFunction,73,29,1,47,6,0,0,103,20,14,0,9,254,439,3,1,0,1,0,0,0,3,0,0,0,5,12,0.039473684210526314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0967741935483871,0.0,0.125,0.0
rule,24,5,0,12,3,0,0,34,12,5,0,2,71,161,2,1,0,1,0,0,0,2,0,0,0,4,14,0.07692307692307693,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1,0.0,1.0
parser,8,5,0,7,0,0,0,12,6,4,0,1,31,58,5,1,0,2,0,0,0,4,1,0,0,9,15,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.75,0.0,0.0
getTokenTypeAsTargetLabel,8,3,1,8,1,0,0,9,2,1,0,0,27,52,5,0,0,2,1,0,0,3,2,0,0,7,12,0.38461538461538464,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0
getTokenTypeAsTargetLabel,8,1,1,4,2,0,0,6,2,0,0,0,15,32,8,1,1,4,2,0,0,8,3,3,0,21,33,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7647058823529411,0.0,0.6666666666666666
getText,4,2,0,3,0,0,0,8,5,4,0,1,22,35,3,1,1,1,0,0,0,4,0,1,0,8,9,0.42857142857142855,1.0,0.25,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,1.0,0.0
getText,12,5,0,5,1,0,0,24,8,8,0,2,52,67,2,0,0,1,0,0,0,9,1,5,0,12,17,0.14285714285714285,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,1.0,0.0,0.6,0.15625,0.0,0.3333333333333333
setScale,25,3,0,7,1,0,0,8,6,2,0,2,40,55,2,0,0,1,0,0,0,2,2,1,1,7,11,0.07407407407407407,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.32,0.21428571428571427,1.0,0.0
getWidth,9,3,0,15,0,0,0,23,8,10,0,0,52,86,3,0,1,3,0,0,0,4,1,1,0,9,16,0.25,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.75,0.0
getScaledTreeSize,7,1,0,6,1,0,0,9,6,5,0,1,28,38,2,0,0,2,0,0,0,0,1,0,0,4,5,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.06666666666666667,1.0,0.6666666666666666
paint,49,9,1,34,3,0,0,43,15,10,0,0,121,220,2,0,1,2,0,0,0,3,2,1,0,10,19,0.0392156862745098,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.24324324324324326,0.175,0.2857142857142857,0.14285714285714285
splitDecls,10,4,0,4,1,0,0,10,2,0,0,0,27,97,2,0,0,1,0,0,0,2,0,0,0,3,6,0.16666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.0,0.0,0.0
getImportedVocabFile,66,16,1,26,6,0,0,85,22,20,0,9,203,292,3,2,1,3,0,0,0,3,1,2,0,11,15,0.043478260869565216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.6,0.0,1.0,0.0,1.0,0.625,0.0,0.0
checkNumPrequels,17,3,0,12,4,0,0,23,2,6,0,0,61,160,5,4,0,3,0,0,0,4,3,0,0,14,30,0.22727272727272727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.8,0.0
loadDependencyTemplates,9,2,1,5,1,0,0,7,5,3,0,1,28,51,2,0,1,1,0,0,0,3,1,2,0,7,10,0.18181818181818182,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.25,0.16666666666666666,0.6666666666666666,0.6666666666666666
getNonImportDependenciesFileList,21,8,1,6,3,0,0,24,7,9,0,2,58,107,5,0,1,1,1,0,0,2,0,0,0,4,9,0.19230769230769232,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.75,0.0
getDependenciesFileList,17,6,1,9,2,0,0,15,8,6,0,0,44,85,2,0,0,1,0,0,0,2,0,0,0,4,10,0.10526315789473684,1.0,0.3333333333333333,0.2,0.6,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.3333333333333333,0.16666666666666666,0.8,1.0
getReportFormat,29,7,1,15,5,0,0,32,4,4,0,3,81,140,3,0,1,1,0,0,0,3,0,0,1,7,10,0.09375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07407407407407407,0.07017543859649122,0.6666666666666666,1.0
verifyFormat,41,4,1,24,9,0,0,41,26,18,0,7,150,198,2,0,0,1,0,0,0,0,1,0,0,2,2,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.045454545454545456,0.0,0.6,0.0,0.3333333333333333,0.0,0.031746031746031744,0.0,0.6,0.0
getRuleNames,12,2,1,7,1,0,0,12,6,4,0,1,35,69,7,3,0,4,1,0,0,4,4,2,0,20,32,0.3684210526315789,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.0,0.75,1.0,0.0,1.0,1.0,0.0,0.0
getRuleNames,8,4,0,5,0,0,0,10,6,4,0,1,29,50,4,0,1,1,1,0,0,0,1,0,0,5,7,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.75,0.0,1.0,0.0,0.19047619047619047,0.11538461538461539,1.0,0.75
getGrammarAncestors,24,7,1,8,3,0,0,20,9,5,0,2,64,95,3,0,0,2,0,0,0,4,1,1,1,9,16,0.1111111111111111,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
setChannelNameForValue,9,1,0,5,2,0,0,14,8,6,0,1,34,56,6,1,1,2,1,0,0,7,2,2,0,16,32,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.2647058823529412,1.0,1.0
setTokenForType,16,2,0,7,4,0,0,21,8,7,0,0,50,86,2,0,0,1,0,0,0,3,3,2,1,10,10,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.75,1.0,0.0,0.19444444444444445,0.0,1.0,0.0
setTokenForType,12,2,0,6,3,0,0,15,7,5,0,0,40,61,2,0,0,1,0,0,0,3,1,1,0,6,13,0.14285714285714285,1.0,0.25,0.25,0.75,0.25,0.0,0.75,0.0,1.0,0.25,0.16666666666666666,0.0,0.75,0.0,1.0,0.25,0.2,0.18518518518518517,0.75,1.0
deriveTempParserInterpreter,36,8,1,32,3,0,0,51,7,1,0,5,122,292,2,1,0,1,0,0,0,4,3,3,0,9,19,0.05263157894736842,1.0,0.0,0.125,0.0,1.0,0.0,0.125,0.0,1.0,0.125,1.0,0.0,0.125,0.0,1.0,0.125,0.4,0.0,0.125,0.0
deriveTempParserInterpreter,21,6,1,21,1,0,0,29,8,4,0,2,75,180,24,7,1,15,3,0,0,41,3,4,3,76,132,0.5333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6842105263157895,0.0,0.125
integrateImportedGrammars,113,37,1,74,16,0,0,129,17,4,0,11,353,593,2,0,1,2,0,0,0,2,0,0,0,5,6,0.017391304347826087,0.125,0.09090909090909091,0.07692307692307693,0.38461538461538464,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.02531645569620253,0.0,0.6923076923076923,0.0
reduceBlocksToSets,11,4,1,5,1,0,0,13,5,5,0,0,36,60,3,0,1,3,0,0,0,3,2,1,0,13,17,0.21428571428571427,0.5,0.3333333333333333,0.0,0.4,0.5,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.2,0.0,1.0,0.0,0.5,0.21428571428571427,0.0,0.6
getAnyLabelDef,1,0,0,1,0,0,0,2,1,1,0,0,4,12,12,1,1,6,3,0,0,10,5,3,0,34,59,0.9230769230769231,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.8181818181818182,0.6666666666666666,0.6666666666666666
checkForRuleIssues,90,20,1,47,13,0,0,77,23,14,0,6,215,358,4,0,1,2,1,0,0,2,1,0,0,7,14,0.0425531914893617,0.1111111111111111,0.05555555555555555,0.1,0.5,0.0,0.0,0.0,0.0,1.0,0.1,0.3333333333333333,0.0,0.1,0.0,1.0,0.1,0.06666666666666667,0.0,0.7,0.0
addUnicodeCategoryCodesToCodePointRanges,10,3,1,6,0,0,0,9,4,0,0,0,27,101,10,4,1,7,0,0,0,13,7,0,0,40,79,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666
addUnicodeCategoryCodesToNames,35,9,1,18,0,0,0,27,18,1,1,0,99,289,2,0,0,1,0,0,0,3,2,0,1,7,6,0.05405405405405406,0.5,0.3333333333333333,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.1,0.5,0.3333333333333333,0.1,0.2,1.0,0.1,0.3333333333333333,0.0,0.2,0.0
getEvalInfoForString,35,16,1,14,4,0,0,38,3,3,0,2,102,159,2,0,0,1,0,0,0,2,0,0,0,3,7,0.05405405405405406,0.5,0.2,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.15789473684210525,0.0,0.6666666666666666,0.0
getPattern,13,11,1,11,0,0,0,25,3,2,0,0,63,183,9,2,0,4,1,0,0,7,2,0,0,15,24,0.4090909090909091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6,0.0,0.0
getOptionsDescription,119,22,1,98,12,11,0,179,104,86,0,13,554,649,2,0,1,3,0,0,0,3,3,2,0,10,18,0.01652892561983471,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
compileJavaParser,121,28,1,82,15,8,0,166,101,77,0,12,515,589,2,0,0,2,0,0,0,7,1,2,1,14,8,0.016260162601626018,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.014285714285714285,0.0,0.23076923076923078,0.0,1.0,0.0,0.5,0.08333333333333333,0.0,0.0
getSourceRoot,104,21,1,72,12,5,0,154,97,74,0,14,472,511,2,0,1,3,0,0,0,3,3,2,0,10,18,0.018867924528301886,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
checkMD5OfFile,12,3,1,6,2,0,0,15,4,0,0,0,43,81,2,0,0,1,0,0,0,2,1,0,0,4,16,0.14285714285714285,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.25,0.0,1.0,0.0,0.3333333333333333,0.0,0.5,0.0
resetState,5,0,0,1,0,0,0,5,5,4,0,4,22,27,3,0,0,1,0,0,0,1,2,1,0,6,7,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,1.0,0.0,0.2727272727272727,0.0,1.0,0.0
getReverseSortedPointDistancesFromCenter,13,4,0,6,0,1,0,9,1,1,0,0,33,109,5,0,0,3,1,0,0,4,0,0,0,8,24,0.2777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18571428571428572,0.17857142857142858,1.0,1.0
getLabels,45,10,1,24,6,0,0,50,18,11,0,7,145,168,5,3,1,2,0,0,0,3,0,0,1,13,35,0.1,1.0,0.2,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.09375,0.05263157894736842,0.7142857142857143,0.42857142857142855
getSingleSequenceReader,63,19,1,55,7,1,0,97,24,12,0,10,282,481,2,0,1,2,0,0,0,3,1,0,1,10,4,0.03076923076923077,0.2222222222222222,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.08333333333333333,0.0
start,23,8,0,17,1,0,0,34,19,18,0,3,102,113,4,1,1,3,0,0,0,8,5,5,0,23,29,0.14814814814814814,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.22727272727272727,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0
makeRandomCSV,42,21,1,21,0,0,0,59,2,0,0,2,164,112,10,4,1,2,1,0,0,14,0,0,0,32,3,0.19230769230769232,1.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1875,0.0,0.0,0.0
checkEvaluationEquality,28,7,0,77,0,0,0,49,16,5,0,0,180,274,16,10,1,14,0,0,0,18,0,0,0,47,74,0.36363636363636365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9459459459459459,0.0,0.0,0.0
